[75, 58, 96, 98, 7, 72, 84, 56, 90, 27, 2, 10, 92, 0, 8, 24, 45, 82, 14, 5, 3, 32, 81, 66, 4, 61, 68, 9, 67, 11, 6, 83, 57, 91, 95, 18, 44, 16, 30, 47, 76, 51, 34, 31, 97, 28, 19, 79, 78, 64, 74, 29, 99, 55, 25, 89, 20, 94, 26, 54, 80, 46, 22, 87, 21, 42, 88, 73, 59, 65, 60, 70, 85, 48, 37, 71, 36, 53, 93, 33, 15, 23, 17, 77, 12, 41, 50, 1, 49, 40, 43, 35, 13, 63, 62, 52, 39, 38, 69, 86]
[3, 64, 65, 25, 18, 96, 74, 91, 7, 41, 79, 30, 88, 55, 0, 62, 48, 5, 89, 35, 9, 83, 52, 87, 15, 21, 69, 93, 17, 37, 23, 98, 71, 20, 73, 58, 16, 14, 10, 31, 44, 90, 22, 97, 76, 61, 59, 72, 49, 43, 39, 63, 53, 1, 94, 81, 75, 32, 12, 4, 36, 77, 51, 95, 38, 47, 99, 40, 70, 13, 28, 42, 2, 45, 54, 82, 33, 50, 24, 80, 60, 68, 86, 8, 6, 11, 26, 85, 34, 19, 56, 67, 84, 29, 27, 92, 57, 66, 46, 78]
[30, 79, 41, 55, 96, 74, 18, 52, 87, 15, 21, 69, 17, 78, 93, 23, 37, 35, 98, 44, 90, 22, 97, 61, 59, 76, 85, 26, 34, 19, 11, 82, 54, 28, 13, 70, 40, 99, 47, 2, 42, 45, 95, 4, 36, 77, 51, 75, 32, 12, 94, 81, 29, 38, 72, 68, 53, 39, 63, 67, 84, 49, 43, 66, 50, 60, 80, 24, 86, 56, 8, 6, 27, 92, 0, 91, 48, 5, 62, 89, 14, 16, 10, 31, 46, 9, 83, 71, 20, 73, 58, 3, 64, 65, 25, 7, 88, 1, 33, 57]
[83, 87, 15, 21, 93, 79, 31, 97, 90, 44, 14, 16, 10, 98, 5, 9, 20, 58, 73, 71, 46, 57, 19, 6, 8, 56, 45, 28, 95, 77, 51, 4, 36, 38, 27, 92, 60, 24, 80, 50, 86, 48, 0, 62, 76, 26, 85, 34, 11, 61, 59, 33, 82, 54, 22, 53, 39, 63, 49, 43, 72, 68, 88, 52, 78, 3, 65, 55, 91, 7, 41, 13, 2, 70, 40, 99, 29, 67, 84, 12, 32, 75, 94, 81, 66, 74, 96, 18, 23, 69, 17, 37, 35, 89, 25, 64, 30, 47, 42, 1]
[60, 50, 86, 8, 6, 11, 54, 82, 33, 28, 13, 2, 42, 45, 40, 70, 99, 47, 29, 95, 51, 77, 4, 36, 12, 75, 32, 94, 81, 72, 43, 49, 84, 67, 63, 39, 53, 1, 68, 24, 80, 56, 19, 26, 85, 34, 61, 59, 76, 97, 22, 90, 44, 31, 16, 14, 10, 73, 20, 71, 58, 35, 98, 23, 37, 17, 78, 52, 18, 96, 55, 41, 7, 91, 0, 62, 48, 5, 89, 15, 87, 93, 21, 69, 65, 64, 3, 25, 30, 79, 88, 66, 27, 92, 57, 46, 9, 83, 74, 38]
[75, 12, 94, 81, 43, 72, 49, 84, 80, 24, 50, 60, 57, 66, 27, 92, 44, 97, 22, 90, 46, 31, 16, 14, 10, 73, 20, 58, 71, 9, 83, 35, 98, 23, 37, 17, 78, 15, 87, 69, 21, 93, 52, 18, 74, 96, 55, 41, 7, 91, 0, 62, 48, 5, 89, 3, 64, 65, 25, 88, 30, 79, 63, 39, 53, 1, 68, 95, 51, 77, 36, 4, 32, 38, 29, 47, 99, 70, 40, 2, 13, 28, 45, 42, 34, 85, 26, 19, 11, 6, 8, 56, 82, 54, 33, 86, 61, 59, 76, 67]
[90, 14, 16, 10, 9, 35, 20, 73, 58, 37, 98, 23, 93, 21, 15, 87, 78, 17, 69, 46, 24, 33, 54, 82, 86, 11, 56, 6, 68, 72, 36, 4, 38, 81, 32, 75, 99, 70, 40, 28, 45, 13, 47, 95, 77, 51, 12, 94, 53, 39, 63, 43, 1, 80, 49, 67, 84, 29, 91, 25, 3, 96, 79, 30, 41, 88, 74, 62, 27, 92, 0, 48, 5, 83, 89, 55, 7, 18, 57, 59, 2, 31, 97, 44, 19, 34, 50, 60, 61, 26, 85, 22, 66, 76, 8, 42, 65, 64, 52, 71]
[18, 91, 95, 35, 16, 1, 12, 77, 44, 96, 75, 58, 31, 2, 84, 72, 92, 10, 90, 7, 98, 33, 93, 56, 26, 8, 45, 94, 0, 24, 85, 48, 37, 79, 19, 71, 36, 34, 60, 57, 83, 6, 86, 51, 38, 52, 69, 66, 4, 74, 29, 20, 28, 27, 97, 70, 11, 78, 55, 99, 68, 61, 25, 64, 87, 22, 21, 15, 17, 23, 49, 42, 88, 82, 59, 73, 14, 32, 13, 63, 50, 41, 5, 3, 54, 53, 40, 76, 43, 9, 39, 67, 89, 80, 46, 30, 47, 62, 81, 65]
[91, 49, 88, 6, 83, 57, 53, 51, 59, 73, 93, 3, 30, 47, 77, 18, 95, 12, 1, 40, 35, 44, 41, 13, 63, 81, 15, 16, 78, 21, 22, 87, 23, 76, 42, 96, 92, 10, 48, 85, 29, 37, 19, 79, 71, 36, 56, 70, 11, 94, 0, 89, 20, 9, 34, 60, 26, 8, 24, 84, 4, 66, 39, 69, 38, 52, 90, 27, 72, 28, 7, 58, 31, 75, 2, 45, 97, 61, 68, 25, 99, 55, 64, 46, 80, 43, 5, 14, 50, 82, 62, 65, 86, 33, 67, 74, 98, 32, 17, 54]
[92, 27, 57, 50, 86, 8, 6, 19, 26, 85, 34, 61, 59, 76, 90, 44, 31, 10, 14, 16, 58, 73, 20, 35, 98, 23, 37, 17, 78, 52, 87, 15, 21, 69, 93, 18, 74, 91, 7, 41, 88, 30, 79, 55, 96, 3, 64, 65, 25, 83, 9, 71, 62, 48, 5, 89, 46, 0, 66, 53, 39, 63, 68, 43, 49, 72, 1, 67, 84, 80, 24, 60, 2, 13, 28, 45, 42, 40, 70, 99, 47, 51, 77, 4, 36, 95, 38, 29, 54, 82, 33, 11, 56, 12, 75, 32, 94, 81, 97, 22]
